Origin_DH,Origin_Code,Dest_DH,Dest_Code,Distance_km,Time_mins
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Whitefield Network-2,BLR098S,12.9206637,18.04489583
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Whitefield New,BLR262S,14.848365,19.46191667
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Hope Farm New,BLR255S,14.43677655,19.0819375
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Kannamangala,BLR014S,12.3709866,18.33810417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Margosa Road,BLR139S,17.9258541,24.58377083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Mathikere,BLR140S,19.89050805,27.21577083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Nagondanahalli,BLR197S,15.7062864,21.04652083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Yallapa Garden,BLR125S,21.4811142,29.2081875
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR - Bhadrappa Layout,BLR042S,15.04679715,22.75008333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Bagalakunte,BLR186S,26.16618165,37.778
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Sanjaynagar,BLR190S,18.22662345,25.60158333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-SHIVAJI NAGAR,BLR052S,12.3495288,16.29202083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-SHIVAJI NAGAR Network,BLR107S,1.71723405,3.224041667
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Singapura,BLR128S,24.35893845,34.715375
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-GUNJUR,BLR087S,19.86899355,25.60710417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-INDIRANAGAR NEW,BLR044S,13.8196254,19.04829167
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Sarjapur-2,BLR079S,27.12310545,38.10602083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR- Sonnenahalli New,BLR012S,29.1338439,39.30802083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Mico Layout Network,BLR011S,27.63788055,37.38120833
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Mico layout network-2,BLR102S,23.4765636,31.6750625
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Mico layout New,BLR183S,24.87385635,34.84760417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-RR Nagar Network,BLR115S,29.90819475,41.596
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-RR NAGAR NEW,BLR274S,28.08557535,39.69552083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-ITPL Layout,BLR178S,13.69320435,18.605375
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-JAYANAGAR New,BLR092S,20.0176935,27.95289583
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Sarjapur New,BLR237S,22.2911304,34.051375
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-VIJAY NAGAR,BLR031S,23.66919345,31.87816667
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Vijay Nagar Network,BLR060S,26.6683746,35.75177083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-27th Main Road,BLR181S,23.087631,30.38010417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Doddakannelli,BLR081S,20.8916631,30.20833333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-GUNJUR Network,BLR017S,18.405156,25.3229375
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Koramangala Network,BLR038S,18.34300545,23.9305625
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Marathahalli 2,BLR023S,13.71942495,21.88
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Belathur,BLR189S,11.44975335,16.86070833
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-JP Nagar Network-2,BLR108S,28.179018,38.29391667
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-JP Nagar New,BLR265S,26.3861346,37.24095833
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Kumaraswamy Layout,BLR160S,27.7042353,36.89177083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Sattava East,BLR137S,9.8655081,14.27027083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Seegehalli,BLR238S,6.8684259,10.31879167
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Anjanapura,BLR147S,32.92695105,44.37297917
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Bellandur-3,BLR090S,16.40068815,24.17183333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Narayana reddy Layout,BLR213S,19.15539885,24.94629167
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-TMC Layout,BLR256S,24.86394435,33.61760417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Carmelaram,BLR219S,25.5312099,32.45314583
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Choodasandra,BLR121S,25.51188885,38.32785417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Junnasandra,BLR223S,23.26262295,35.02191667
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Kudlu,BLR126S,26.01285855,34.30029167
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Silver County,BLR215S,27.74143155,37.31775
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Banjara Layout,BLR150S,3.3970041,5.279645833
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Kalyan Nagar Network,BLR059S,8.74834695,12.44091667
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Kasturinagar,BLR177S,7.0418649,10.30310417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Ramamurthy Nagar Network,BLR071S,5.59208055,7.971958333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,0,0
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Abbigere,BLR151S,23.65421205,34.944
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,15.91306395,23.93741667
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Budigere Cross,BLR027S,12.1993326,16.06602083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Dooravani Nagar,BLR227S,4.5879834,6.657770833
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-TC Palaya,BLR220S,1.71723405,3.224041667
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Vidyaranyapura,BLR130S,19.6381206,29.9770625
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-BANNERGHATTA,BLR056S,28.40601435,37.99995833
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-HEBBAL NEW,BLR033S,10.48194735,16.5384375
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-JP Nagar Network,BLR013S,25.18179405,33.26752083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Malagala,BLR138S,25.7013666,35.15014583
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Nehru Nagar,BLR155S,15.11559735,21.11027083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Yelahanka Network,BLR120S,23.50230225,30.90289583
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-HeadOffice-Cafe,BLR259S,20.87527995,31.91702083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Kannika Nagar,BLR116S,40.3109532,52.79320833
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-RAGHAVENDRA LAYOUT,BLR078S,31.22761845,40.30945833
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-RAGHAVENDRA LAYOUT NETWORK,BLR039S,28.7280273,37.574875
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-RAGHAVENDRA LAYOUT NETWORK 2,BLR106S,32.635071,41.98
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Avalahalli Main,BLR228S,22.8767343,31.95758333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Bommasandra,BLR024S,34.80292515,45.37254167
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Chandapura,BLR152S,39.8153973,51.45714583
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Kambipura,BLR267S,35.44715475,51.00233333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Magadi Road,BLR109S,29.3283606,39.86097917
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Banashankari Network,BLR096S,26.037522,35.63208333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Kadarenahalli,BLR216S,25.5023223,34.32697917
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Silicon Town,BLR161S,31.7136288,42.00222917
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-SINGASANDRA,BLR048S,28.80952095,38.08458333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Singasandra Network,BLR062S,31.2966591,42.16629167
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Electronic city network,BLR066S,33.07154445,45.10735417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Electronic City Network-2,BLR146S,31.9774938,42.28954167
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Electronic City New,BLR099S,33.8222955,45.73129167
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Hegganahalli,BLR264S,27.43446615,38.40145833
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-JC Nagar,BLR127S,22.3578159,30.49035417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-YESHWANTPUR,BLR049S,21.89117175,29.77577083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Chamrajpet,BLR185S,20.29222965,27.35729167
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Chickpet New,BLR175S,18.7486551,26.34547917
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Cholayanakanalli,BLR212S,13.35676125,20.579875
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Dasarahalli,BLR131S,12.2573934,18.40654167
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Jakkur New,BLR230S,13.4079687,18.46541667
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Malleshwaram new,BLR045S,20.19926685,27.62997917
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Challakere,BLR123S,6.87868755,9.6440625
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Goraguntepalya,BLR199S,22.38016725,31.20833333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Narayanapura,BLR026S,7.58285745,10.5393125
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Narayanapura Network,BLR122S,10.2813816,13.64085417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-RWF Yelahanka,BLR187S,19.47757245,26.39554167
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-YELAHANKA NEW TOWN,BLR019S,21.00805665,29.328
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Arekere,BLR221S,27.29393415,37.6601875
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Bannerghatta Network,BLR025S,29.687574,40.13810417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Bannerghatta Network 2,BLR061S,28.53301185,40.49814583
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Basavanapura Network,BLR063S,7.43570415,10.599375
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-HBR Layout,BLR022S,9.4432548,14.384375
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Jakkur Network,BLR058S,12.4838133,17.18035417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Michael Palaya,BLR292S,13.80760605,17.91027083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Nagavara,BLR200S,10.51151745,16.09014583
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-New Gurappanya Palya,BLR291S,23.97590685,31.72477083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Richmond Town Network,BLR296S,17.57114625,25.46654167
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Bagalur,BLR105S,17.0552907,21.98310417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Devanahalli,BLR149S,33.1150743,43.51760417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Kadugodi,BLR162S,12.4524204,16.4706875
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Siddapura,BLR224S,16.2545943,21.96510417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-BEML Layout,BLR198S,30.09752865,42.58508333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Kengeri,BLR148S,29.259216,41.1695625
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Peenya Network,BLR134S,28.42434,35.9939375
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Peenya New,BLR097S,26.93037795,37.07858333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Ullal,BLR132S,31.93335915,43.75175
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-KALYAN NAGAR NEW,BLR034S,7.3275762,10.26047917
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,0,0
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-SHIVAJI NAGAR Network,BLR107S,13.34633265,18.29852083
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Kambipura,BLR267S,35.44692795,51.0014375
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR - Bhadrappa Layout,BLR042S,15.04679715,22.75008333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-RICHMOND TOWN,BLR077S,16.10136675,21.71066667
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Banashankari New,BLR041S,24.1882473,33.42633333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-BTM-2,BLR043S,23.5849635,31.9241875
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-JP Nagar New,BLR265S,26.3861346,37.24095833
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Shivaji nagar New,BLR275S,11.97822675,16.08566667
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-HOPE FARM NEW,BLR255S,14.43677655,19.0819375
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Whitefield New,BLR262S,14.9862174,19.90841667
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-BELLANDUR-4,BLR095S,17.16168825,24.64775
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-CV RAMAN NAGAR NEW,BLR091S,12.11800485,16.40835417
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Marathahalli 2,BLR023S,13.71942495,21.88
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-BASAVANAPURA NETWORK 2,BLR104S,16.67588055,21.38327083
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-BASAVANAPURA,BLR085S,15.67745025,19.50933333
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Brookfield Network,BLR015S,13.3008708,17.56652083
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Neo Town,BLR184S,27.71039565,41.32208333
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-RICHMOND TOWN,BLR077S,5.84621835,11.49047917
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-BTM Layout Network-3,BLR117S,11.99735775,18.237375
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Marathahalli-3,BLR103S,17.3540157,23.33583333
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Bellandur 6,BLR180S,17.5443345,26.81077083
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-BELLANDUR-4,BLR095S,14.9662275,20.88783333
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Bellandur-5,BLR145S,20.11015755,28.34075
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-BROOKEFIELD,BLR086S,16.45311045,21.51541667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Brookfield Network-2,BLR129S,16.4458056,21.7118125
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-HSR Layout New,BLR094S,14.56754565,22.89727083
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-HSR-2,BLR082S,16.8814989,25.16810417
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-HSR-3,BLR080S,14.91822255,23.85622917
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-KOTHNUR New,BLR257S,18.63337245,26.78220833
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Sunrise Layout,BLR118S,22.27931475,30.7355
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Yelenahalli,BLR206S,22.1565141,31.36316667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Agrahara Road,BLR188S,17.9019036,26.94154167
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-BELLANDUR - 2,BLR084S,20.83762275,28.48614583
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Bellandur new,BLR074S,16.95125355,25.85035417
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Marathahalli New,BLR055S,18.0908973,24.21672917
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Marathahalli-4,BLR144S,17.2677624,23.61277083
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-CV Raman Nagar Network,BLR016S,11.4445779,15.42345833
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-CV Raman Nagar Network-2,BLR114S,11.57912805,16.79085417
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-CV RAMAN NAGAR NEW,BLR091S,12.2326239,16.6544375
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Hennur New,BLR229S,8.9330493,11.92758333
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Kogilu Road,BLR154S,15.1208715,20.08154167
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Nikoo Home New,BLR119S,13.5320976,18.78870833
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-BTM LAYOUT NEW,BLR036S,12.50012295,18.85975
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-BTM-2,BLR043S,13.85837775,20.487625
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-BTM-3,BLR029S,15.79747155,23.02775
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Whitefield Network-2,BLR098S,20.07350205,26.543875
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Whitefield New,BLR262S,22.0012023,27.96089583
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Hope Farm New,BLR255S,21.58961385,27.58091667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Kannamangala,BLR014S,24.13425315,30.98460417
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Margosa Road,BLR139S,5.18926275,8.351333333
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Mathikere,BLR140S,6.7412562,9.699291667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Nagondanahalli,BLR197S,22.8591237,29.5455
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Yallapa Garden,BLR125S,11.07914535,14.9490625
BLR-SHIVAJI NAGAR Network,BLR107S,BLR - Bhadrappa Layout,BLR042S,7.38284925,10.6798125
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Bagalakunte,BLR186S,15.1667649,21.05177083
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Sanjaynagar,BLR190S,5.0773716,8.085104167
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-SHIVAJI NAGAR,BLR052S,1.6786371,2.6136875
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-SHIVAJI NAGAR Network,BLR107S,0,0
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Singapura,BLR128S,14.55783105,20.1088125
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-GUNJUR,BLR087S,24.26079495,31.433875
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-INDIRANAGAR NEW,BLR044S,9.4720227,13.64027083
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Sarjapur-2,BLR079S,18.5185476,29.6410625
BLR-SHIVAJI NAGAR Network,BLR107S,BLR- Sonnenahalli New,BLR012S,17.3030949,24.00516667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Mico Layout Network,BLR011S,19.03332375,28.91625
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Mico layout network-2,BLR102S,14.87200575,23.21010417
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Mico layout New,BLR183S,16.26929955,26.38264583
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-RR Nagar Network,BLR115S,19.0772778,27.95214583
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-RR NAGAR NEW,BLR274S,17.2546584,26.05166667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-ITPL Layout,BLR178S,18.49023225,24.19595833
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-JAYANAGAR New,BLR092S,9.18677655,14.30904167
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Sarjapur New,BLR237S,18.15319695,27.62927083
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-VIJAY NAGAR,BLR031S,13.258119,17.2891875
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Vijay Nagar Network,BLR060S,16.2573012,21.16279167
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-27th Main Road,BLR181S,14.48307315,21.91514583
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Doddakannelli,BLR081S,19.7029455,30.64904167
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-GUNJUR Network,BLR017S,20.8267458,28.00091667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Koramangala Network,BLR038S,8.78043705,14.30191667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Marathahalli 2,BLR023S,17.56321455,23.85366667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Belathur,BLR189S,20.96997315,28.08872917
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-JP Nagar Network-2,BLR108S,16.91507055,24.90604167
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-JP Nagar New,BLR265S,15.55521765,23.59710417
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Kumaraswamy Layout,BLR160S,16.8733173,23.24791667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Sattava East,BLR137S,21.22183245,27.15264583
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Seegehalli,BLR238S,18.20798385,23.3753125
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Anjanapura,BLR147S,22.09603305,30.729125
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Bellandur-3,BLR090S,18.34643685,25.45441667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Narayana reddy Layout,BLR213S,9.8314818,15.51664583
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-TMC Layout,BLR256S,13.96596075,20.54904167
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Carmelaram,BLR219S,21.8336496,33.64570833
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Choodasandra,BLR121S,21.3739554,31.90575
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Junnasandra,BLR223S,19.38587385,30.63704167
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Kudlu,BLR126S,17.4083007,25.83533333
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Silver County,BLR215S,19.13687475,28.85279167
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Banjara Layout,BLR150S,11.15360085,16.07354167
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Kalyan Nagar Network,BLR059S,4.98814575,7.005666667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Kasturinagar,BLR177S,9.2417304,12.83170833
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Ramamurthy Nagar Network,BLR071S,9.25333605,13.54235417
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,13.48762695,18.64164583
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Abbigere,BLR151S,13.8531057,20.3374375
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,9.1430787,13.57935417
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Budigere Cross,BLR027S,23.52807345,28.91522917
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Dooravani Nagar,BLR227S,9.9965796,13.65629167
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-TC Palaya,BLR220S,12.4626663,16.98939583
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Vidyaranyapura,BLR130S,11.31250575,16.92177083
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-BANNERGHATTA,BLR056S,18.2720622,25.9405625
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-HEBBAL NEW,BLR033S,5.3808342,8.238229167
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-JP Nagar Network,BLR013S,14.3508771,19.62366667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Malagala,BLR138S,13.53609705,19.67766667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Nehru Nagar,BLR155S,14.8566075,19.71164583
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Yelahanka Network,BLR120S,19.2845016,24.676375
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-HeadOffice-Cafe,BLR259S,16.73734545,25.49491667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Kannika Nagar,BLR116S,31.70639535,44.32825
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-RAGHAVENDRA LAYOUT,BLR078S,20.3967015,26.66560417
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-RAGHAVENDRA LAYOUT NETWORK,BLR039S,17.89711035,23.93102083
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-RAGHAVENDRA LAYOUT NETWORK 2,BLR106S,21.80415405,28.33614583
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Avalahalli Main,BLR228S,12.0458163,18.31372917
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Bommasandra,BLR024S,26.1983673,36.90758333
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Chandapura,BLR152S,31.21083945,42.9921875
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Kambipura,BLR267S,24.6162378,37.35847917
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Magadi Road,BLR109S,17.0827125,23.72122917
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Banashankari Network,BLR096S,15.206604,21.98822917
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Kadarenahalli,BLR216S,14.6714043,20.683125
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Silicon Town,BLR161S,23.10907095,33.53727083
